Date,EURO,GBP,JPY,CNY,MSCI_USA,VIX,S&P,Natural_Gas,Brent_Oil,Heating_Oil,Crude_Oil,Silver,Gold,GSCI_Precious_Metal,CAC40,DAX,Dow_Jones,FTSE_100,FTSE_MIB,Nikkei_225,SHCOMP,BTC,ETH,XRP,LTC,DOGE,EURO_expected_return,EURO_abnormal_return,EURO_CAR,GBP_expected_return,GBP_abnormal_return,GBP_CAR,JPY_expected_return,JPY_abnormal_return,JPY_CAR,CNY_expected_return,CNY_abnormal_return,CNY_CAR,MSCI_USA_expected_return,MSCI_USA_abnormal_return,MSCI_USA_CAR,VIX_expected_return,VIX_abnormal_return,VIX_CAR,Natural_Gas_expected_return,Natural_Gas_abnormal_return,Natural_Gas_CAR,Brent_Oil_expected_return,Brent_Oil_abnormal_return,Brent_Oil_CAR,Heating_Oil_expected_return,Heating_Oil_abnormal_return,Heating_Oil_CAR,Crude_Oil_expected_return,Crude_Oil_abnormal_return,Crude_Oil_CAR,Silver_expected_return,Silver_abnormal_return,Silver_CAR,Gold_expected_return,Gold_abnormal_return,Gold_CAR,GSCI_Precious_Metal_expected_return,GSCI_Precious_Metal_abnormal_return,GSCI_Precious_Metal_CAR,CAC40_expected_return,CAC40_abnormal_return,CAC40_CAR,DAX_expected_return,DAX_abnormal_return,DAX_CAR,Dow_Jones_expected_return,Dow_Jones_abnormal_return,Dow_Jones_CAR,FTSE_100_expected_return,FTSE_100_abnormal_return,FTSE_100_CAR,FTSE_MIB_expected_return,FTSE_MIB_abnormal_return,FTSE_MIB_CAR,Nikkei_225_expected_return,Nikkei_225_abnormal_return,Nikkei_225_CAR,SHCOMP_expected_return,SHCOMP_abnormal_return,SHCOMP_CAR,BTC_expected_return,BTC_abnormal_return,BTC_CAR,ETH_expected_return,ETH_abnormal_return,ETH_CAR,XRP_expected_return,XRP_abnormal_return,XRP_CAR,LTC_expected_return,LTC_abnormal_return,LTC_CAR,DOGE_expected_return,DOGE_abnormal_return,DOGE_CAR,Aggregate_AR,Aggregate_CAR,CAR_days,EURO_AR_t_stat,EURO_AR_p_value,EURO_CAR_t_stat,EURO_CAR_p_value,GBP_AR_t_stat,GBP_AR_p_value,GBP_CAR_t_stat,GBP_CAR_p_value,JPY_AR_t_stat,JPY_AR_p_value,JPY_CAR_t_stat,JPY_CAR_p_value,CNY_AR_t_stat,CNY_AR_p_value,CNY_CAR_t_stat,CNY_CAR_p_value,MSCI_USA_AR_t_stat,MSCI_USA_AR_p_value,MSCI_USA_CAR_t_stat,MSCI_USA_CAR_p_value,VIX_AR_t_stat,VIX_AR_p_value,VIX_CAR_t_stat,VIX_CAR_p_value,Natural_Gas_AR_t_stat,Natural_Gas_AR_p_value,Natural_Gas_CAR_t_stat,Natural_Gas_CAR_p_value,Brent_Oil_AR_t_stat,Brent_Oil_AR_p_value,Brent_Oil_CAR_t_stat,Brent_Oil_CAR_p_value,Heating_Oil_AR_t_stat,Heating_Oil_AR_p_value,Heating_Oil_CAR_t_stat,Heating_Oil_CAR_p_value,Crude_Oil_AR_t_stat,Crude_Oil_AR_p_value,Crude_Oil_CAR_t_stat,Crude_Oil_CAR_p_value,Silver_AR_t_stat,Silver_AR_p_value,Silver_CAR_t_stat,Silver_CAR_p_value,Gold_AR_t_stat,Gold_AR_p_value,Gold_CAR_t_stat,Gold_CAR_p_value,GSCI_Precious_Metal_AR_t_stat,GSCI_Precious_Metal_AR_p_value,GSCI_Precious_Metal_CAR_t_stat,GSCI_Precious_Metal_CAR_p_value,CAC40_AR_t_stat,CAC40_AR_p_value,CAC40_CAR_t_stat,CAC40_CAR_p_value,DAX_AR_t_stat,DAX_AR_p_value,DAX_CAR_t_stat,DAX_CAR_p_value,Dow_Jones_AR_t_stat,Dow_Jones_AR_p_value,Dow_Jones_CAR_t_stat,Dow_Jones_CAR_p_value,FTSE_100_AR_t_stat,FTSE_100_AR_p_value,FTSE_100_CAR_t_stat,FTSE_100_CAR_p_value,FTSE_MIB_AR_t_stat,FTSE_MIB_AR_p_value,FTSE_MIB_CAR_t_stat,FTSE_MIB_CAR_p_value,Nikkei_225_AR_t_stat,Nikkei_225_AR_p_value,Nikkei_225_CAR_t_stat,Nikkei_225_CAR_p_value,SHCOMP_AR_t_stat,SHCOMP_AR_p_value,SHCOMP_CAR_t_stat,SHCOMP_CAR_p_value,BTC_AR_t_stat,BTC_AR_p_value,BTC_CAR_t_stat,BTC_CAR_p_value,ETH_AR_t_stat,ETH_AR_p_value,ETH_CAR_t_stat,ETH_CAR_p_value,XRP_AR_t_stat,XRP_AR_p_value,XRP_CAR_t_stat,XRP_CAR_p_value,LTC_AR_t_stat,LTC_AR_p_value,LTC_CAR_t_stat,LTC_CAR_p_value,DOGE_AR_t_stat,DOGE_AR_p_value,DOGE_CAR_t_stat,DOGE_CAR_p_value,Aggregate_AR_t,Aggregate_AR_p,Aggregate_CAR_t,Aggregate_CAR_p
2024-10-14,0.16,-0.1,-0.37,0.46,-0.76,4.77,-0.76,0.48,-4.14,-3.82,-382,1.41,0.5,0.58,-1.05,0.08,-0.75,-0.52,-0.29,0.77,-2.53,1.51,-0.86,-1.23,6.05,0.66,0.19714603472800746,-0.037146034728007454,,0.27448681149017784,-0.3744868114901778,,0.18266740151230185,-0.5526674015123019,,0.026526153445202344,0.4334738465547977,,-0.7577415765321401,-0.0022584234678598714,,8.210301088189336,-3.4403010881893366,,1.226666923155904,-0.746666923155904,,0.6601123946954848,-4.800112394695485,,0.794129699857565,-4.614129699857565,,79.41296998575649,-461.4129699857565,,-0.026222895023402137,1.436222895023402,,0.26117707596075673,0.23882292403924327,,0.2116505130062675,0.3683494869937325,,-0.6066290620093303,-0.44337093799066973,,-0.40292643340757217,0.4829264334075722,,-0.6545151126555522,-0.09548488734444782,,-0.20216805508340624,-0.3178319449165938,,-0.3415013458538197,0.05150134585381971,,0.39896573534074675,0.37103426465925327,,0.23167232253227796,-2.7616723225322777,,-0.6527809492182277,2.1627809492182277,,-1.8175761076225663,0.9575761076225663,,-1.745348941696026,0.515348941696026,,-0.5977279428983491,6.647727942898349,,-0.6614392214606689,1.321439221460669,,-17.86968824985421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15,0.27,0.64,0.29,0.0,0.47,-5.14,0.47,-3.5,-0.04,-0.57,-57,0.69,0.46,0.48,-0.4,-0.34,0.79,0.97,0.24,-1.83,0.05,0.81,0.12,1.21,-1.1,7.05,0.01218220328384044,0.25781779671615956,,-0.06660913922767833,0.7066091392276783,,0.1973551774814202,0.09264482251857978,,0.0012592875110149417,-0.0012592875110149417,,0.47693761379724686,-0.006937613797246889,,-2.341987773324817,-2.7980122266751826,,0.17591281859357988,-3.67591281859358,,-0.20281627326538026,0.16281627326538026,,-0.23330639561074637,-0.33669360438925355,,-23.33063956107464,-33.66936043892536,,0.7196313701742404,-0.029631370174240446,,0.28036061354448993,0.17963938645551009,,0.3069303026628586,0.1730696973371414,,0.2353790629026752,-0.6353790629026752,,0.3444304235621971,-0.6844304235621972,,0.32725045602277625,0.4627495439772238,,0.04136140040264838,0.9286385995973516,,0.2516491003302517,-0.011649100330251683,,0.15271971816994373,-1.9827197181699439,,0.6294243047454241,-0.5794243047454241,,1.0233390753570937,-0.21333907535709362,,0.896304177494999,-0.776304177494999,,0.13046693587713476,1.0795330641228653,,0.6598391073983962,-1.7598391073983963,,1.7859012670488914,5.264098732951108,,-1.4558952028406869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-16,0.28,-0.17,0.39,0.06,-0.01,-2.4,-0.02,-0.39,0.31,0.79,79,-0.63,0.6,0.49,1.22,0.66,0.37,0.67,1.09,-0.69,-1.05,-0.3,-0.21,-0.78,3.84,3.08,0.08586698166403706,0.19413301833596297,,0.06927461349732127,-0.23927461349732126,,0.19150394965632428,0.19849605034367573,,0.011324949549837565,0.04867505045016243,,-0.014926453894947893,0.004926453894947893,,1.86176957801009,-4.26176957801009,,0.5945059171590585,-0.9845059171590586,,0.1409520578735009,0.1690479421264991,,0.1759974147790687,0.6140025852209313,,17.599741477906864,61.40025852209314,,0.4225024352581064,-1.0525024352581065,,0.2727183912550353,0.3272816087449647,,0.26897331328746865,0.22102668671253134,,-0.10005506815983108,1.320055068159831,,0.04670289517586625,0.6132971048241338,,-0.06385940467021639,0.4338594046702164,,-0.05565439893732461,0.7256543989373246,,0.015353394126841129,1.074646605873159,,0.25081772501034494,-0.9408177250103449,,0.4709702630507561,-1.5209702630507562,,0.35561646394090873,-0.6556164639409088,,-0.1848351230802913,-0.0251648769197087,,-0.6168093080341244,-0.16319069196587566,,0.1588571117517253,3.6811428882482744,,0.8109444870735381,2.269055512926462,,2.440451782182694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,-0.32,-0.33,-0.45,-0.31,0.41,-5.65,0.4,-2.3,-1.87,-1.94,-194,4.59,0.83,1.16,0.39,0.36,0.09,-0.32,0.47,0.18,2.91,1.49,1.39,0.46,0.37,5.78,0.022708600195297093,-0.3427086001952971,,-0.04719717455267841,-0.2828028254473216,,0.19651928779212077,-0.6465192877921208,,0.0026972392308467433,-0.31269723923084675,,0.4066713184126477,0.003328681587352278,,-1.7414510088484016,-3.9085489911515987,,0.23571183267436252,-2.5357118326743624,,-0.15370651167411153,-1.7162934883258885,,-0.1748344226979157,-1.7651655773020842,,-17.483442269791567,-176.51655773020843,,0.6771843794719355,3.912815620528064,,0.2792688675031393,0.5507311324968607,,0.3015078756092314,0.8584921243907685,,0.18745990132231719,0.20254009867768283,,0.301897919507007,0.05810208049299298,,0.2713776187809202,-0.1813776187809202,,0.02750200049693796,-0.34750200049693797,,0.2178925708726216,0.2521074291273784,,0.1667337191471439,0.013266280852856083,,0.6067880130747573,2.303211986925243,,0.9279501308690673,0.5620498691309327,,0.7418557059842433,0.6481442940157566,,0.023713186746954995,0.436286813253045,,0.5882702508774432,-0.21827025087744323,,1.6466217270524124,4.133378272947588,,-6.724603875309874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,0.48,0.54,0.88,0.25,-0.2,1.89,-0.18,1.52,1.68,1.52,152,2.54,0.32,0.53,-1.01,-1.04,-0.8,-0.48,-0.71,-0.07,0.2,-2.4,-2.93,-0.57,-4.78,0.96,0.10992731746165227,0.3700726825383477,,0.11364481846874971,0.4263551815312503,,0.1895933446522113,0.6904066553477887,,0.014611696338024545,0.23538830366197547,,-0.1755351290597462,-0.02446487094025382,,3.2344250396704677,-1.3444250396704678,,0.7311893779151332,0.7888106220848669,,0.25320294151068656,1.4267970584893135,,0.3096476385798246,1.2103523614201754,,30.964763857982458,121.03523614201754,,0.3254807422242667,2.2145192577757333,,0.270222971731948,0.049777028268052026,,0.25657919430774945,0.2734208056922506,,-0.20958458034350658,-0.8004154196564934,,-0.050514256950282596,-0.9894857430497175,,-0.19156874693731601,-0.6084312530626841,,-0.08733302729323415,-0.3926669727067658,,-0.06180438749059904,-0.6481956125094009,,0.2828497272439453,-0.3528497272439453,,0.41923016780351763,-0.21923016780351762,,0.1375845908254198,-2.5375845908254195,,-0.5378602008191615,-2.3921397991808386,,-0.8608178774745355,0.2908178774745356,,-0.004728846010452953,-4.775271153989547,,0.49259125279587174,0.4674087472041282,,4.399777014341035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,0.13,0.01,0.15,0.06,-0.07,-0.93,-0.05,3.14,2.36,2.38,238,2.83,0.76,0.95,-0.01,-0.11,-0.02,-0.14,-0.64,-1.39,0.54,0.08,-1.68,-2.04,-0.97,-2.79,0.09037829462608991,0.03962170537391009,,0.0775940269294641,-0.0675940269294641,,0.1911457112180531,-0.041145711218053105,,0.011941214572622623,0.048058785427377376,,-0.04504058048834758,-0.024959419511652425,,2.119142477071411,-3.049142477071411,,0.6201340660508226,2.519865933949178,,0.16199909855547323,2.1980009014445265,,0.20105683174171043,2.1789431682582894,,20.105683174171038,217.89431682582895,,0.40431086781426145,2.4256891321857386,,0.2722505000944564,0.4877494999055436,,0.2666494159787713,0.6833505840212286,,-0.12059185169427022,0.11059185169427023,,0.028474679152213342,-0.13847467915221334,,-0.08780490634529757,0.06780490634529757,,-0.06159414175405765,-0.07840585824594237,,0.0008863100735710949,-0.6408863100735711,,0.256823725429145,-1.646823725429145,,0.4612689951918989,0.07873100480810113,,0.3147354877317546,-0.23473548773175457,,-0.2510273251563295,-1.4289726748436704,,-0.6625609148042014,-1.3774390851957987,,0.12818474467131688,-1.0981847446713169,,0.7512532556464756,-3.5412532556464758,,8.283257955520074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22,0.16,0.48,1.12,0.03,-0.92,5.71,-0.92,0.21,-1.42,-0.71,-71,-3.43,-1.1,-1.32,-0.5,-0.29,-0.96,-0.58,-0.1,-0.8,0.52,-1.13,-3.65,-1.5,0.05,0.3,0.2212063705256227,-0.061206370525622694,,0.3188570164616063,0.16114298353839368,,0.18075679650818888,0.9392432034918112,,0.029812900233389325,0.00018709976661067385,,-0.9183502516969385,-0.0016497483030615268,,9.582956549849715,-3.8729565498497154,,1.3633503839119787,-1.1533503839119787,,0.7723632783326705,-2.1923632783326705,,0.9277799236583208,-1.6377799236583208,,92.77799236583209,-163.7779923658321,,-0.12324458805724181,-3.3067554119427585,,0.2586816564376695,-1.3586816564376696,,0.19925639402654832,-1.5192563940265484,,-0.7161585741930059,0.21615857419300588,,-0.5001435855337211,0.2101435855337211,,-0.7822244549226518,-0.17777554507734816,,-0.2338466834393158,-0.34615331656068415,,-0.4186591274712599,0.3186591274712599,,0.4309977375743471,-1.2309977375743473,,0.17993222728503944,0.3400677727149606,,-0.8708128223337168,-0.2591871776662831,,-2.170601185361437,-1.479398814638563,,-1.9893575111364372,0.4893575111364372,,-0.7613139006605274,0.8113139006605274,,-0.9797924557383354,1.2797924557383353,,-6.831132248465098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23,-0.41,-0.41,-0.61,-0.08,0.25,-0.83,0.21,4.03,-0.77,-0.82,-82,-0.13,0.71,0.64,0.08,0.32,-0.33,0.13,0.0,0.1,-0.68,2.29,0.39,1.18,1.54,1.3,0.05128024895496518,-0.46128024895496517,,0.0054924438508928836,-0.41549244385089285,,0.19425044434973665,-0.8042504443497367,,0.0066002510418187825,-0.08660025104181879,,0.21594851665444967,0.03405148334555033,,-0.11142264812670288,-0.7185773518732971,,0.3980234423222012,3.631976557677799,,-0.020408587354953517,-0.7495914126450465,,-0.016124781934517968,-0.803875218065482,,-1.612478193451798,-80.38752180654821,,0.5619711189942509,-0.6919711189942509,,0.27630555681947316,0.4336944431805268,,0.2867898593208149,0.3532101406791851,,0.05739360560420248,0.02260639439579752,,0.18645255135720523,0.13354744864279477,,0.11972277483873933,-0.44972277483873935,,-0.010116370675704638,0.14011637067570465,,0.12626770520191138,-0.12626770520191138,,0.20477172179954437,-0.10477172179954436,,0.5453466499686616,-1.2253466499686616,,0.6690372815444241,1.620962718455576,,0.32263842616933475,0.06736157383066527,,-0.26604698946353333,1.4460469894635333,,0.3940119260348565,1.1459880739651436,,1.2685772613476836,0.031422738652316484,,-2.9986263159679987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,0.29,0.08,0.32,0.01,-0.05,6.55,-0.03,2.45,2.25,1.64,164,-0.05,0.21,0.18,-0.08,-0.05,-0.61,-0.25,0.22,-0.6,0.59,-2.19,-3.73,-5.58,-3.24,-7.13,0.08737075265138801,0.20262924734861198,,0.07204775130803555,0.007952248691964453,,0.1913845368435672,0.1286154631564328,,0.01153037122409925,-0.0015303712240992504,,-0.024964496092747784,-0.02503550390725222,,1.9475605443638637,4.602439455636136,,0.6030486334563132,1.846951366543687,,0.14796773810082503,2.102032261899175,,0.18435055376661594,1.455649446233384,,18.435055376661587,145.56494462333842,,0.41643857944349144,-0.46643857944349143,,0.2725624275348423,-0.06256242753484229,,0.26819868085123616,-0.08819868085123617,,-0.10690066267131079,0.02690066267131079,,0.040626823167981954,-0.09062682316798196,,-0.0718412385619101,-0.5381587614380898,,-0.05763431320956895,-0.19236568679043103,,0.010531032775751119,0.20946896722424888,,0.25281972514994494,-0.852819725149945,,0.46773650709780373,0.12226349290219624,,0.34198947187119066,-2.5319894718711904,,-0.20689919043897068,-3.5231008095610292,,-0.63205984362415,-4.94794015637585,,0.14863298939158914,-3.3886329893915894,,0.7910474099311839,-7.921047409931184,,5.06305383996182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,-0.15,-0.06,0.64,0.08,0.28,-2.61,0.27,-7.41,-6.09,-4.86,-486,0.66,0.05,0.1,0.79,0.41,0.65,0.45,0.69,1.82,0.68,2.87,2.39,0.51,-0.4,11.79,0.04225762303085946,-0.19225762303085947,,-0.011146383013392797,-0.0488536169866072,,0.194966921226279,0.445033078773721,,0.005367720996248665,0.07463227900375134,,0.27617676984124906,0.0038232301587509676,,-0.6261684462493449,-1.983831553750655,,0.3467671445386732,-7.756767144538673,,-0.06250266871889817,-6.0274973312811015,,-0.06624361585980146,-4.793756384140199,,-6.624361585980148,-479.3756384140199,,0.5983542538819409,0.061645746118059175,,0.27724133914063087,-0.22724133914063088,,0.29143765393820964,-0.19143765393820963,,0.09846717267308083,0.6915328273269192,,0.22290898340451104,0.18709101659548893,,0.16761377818890172,0.4823862218110983,,0.0017631149577614497,0.4482368850422386,,0.15520187330845145,0.5347981266915485,,0.19275972096194421,1.6272402790380558,,0.564749185686376,0.11525081431362405,,0.7507992339627325,2.1192007660372676,,0.4550228303214112,1.934977169678589,,-0.1745437759233791,0.6845437759233791,,0.4553566601956734,-0.8553566601956735,,1.3879597242018085,10.402040275798191,,-18.524623278027374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,-0.05,-0.32,0.05,0.07,0.17,-2.32,0.16,-0.14,-0.42,0.18,18,1.29,0.92,0.95,-0.61,-0.23,-0.36,-0.8,-0.26,0.77,-1.08,3.97,2.77,1.72,4.5,9.14,0.058799103891719925,-0.10879910389171993,,0.019358132904464267,-0.33935813290446426,,0.19365338028595136,-0.14365338028595137,,0.007627359413127213,0.06237264058687279,,0.16575830566545022,0.004241694334549795,,0.31753218364216496,-2.637532183642165,,0.4407370238084745,-0.5807370238084746,,0.014669813781666999,-0.43466981378166697,,0.025640913003218246,0.15435908699678175,,2.564091300321822,15.435908699678178,,0.531651839921176,0.758348160078824,,0.2755257382185084,0.6444742617814916,,0.2829166971396527,0.6670833028603473,,0.0231656330468039,-0.6331656330468038,,0.15607219131778372,-0.3860721913177837,,0.07981360538027069,-0.4398136053802707,,-0.020015942036926367,-0.7799840579630737,,0.10215589844646134,-0.36215589844646134,,0.21478172249754449,0.5552182775024556,,0.5291778702038995,-1.6091778702038995,,0.6009023211958339,3.369097678804166,,0.21231808937593782,2.557681910624062,,-0.3422996674136618,2.0622996674136616,,0.34289131423417585,4.157108685765824,,1.1690918756359128,7.970908124364088,,1.1516916652353293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,-0.35,0.4,0.04,-0.21,-0.32,5.22,-0.33,8.46,2.01,2.56,256,-0.6,1.16,0.55,-1.1,-1.12,-0.22,-0.73,-1.21,0.96,-0.61,-0.53,0.76,-1.01,-2.99,-4.39,0.13248388227191654,-0.4824838822719165,-0.4824838822719165,0.1552418856294639,0.24475811437053613,0.24475811437053613,0.1878021524608554,-0.1478021524608554,-0.1478021524608554,0.01769302145194984,-0.22769302145194983,-0.22769302145194983,-0.3261057620267447,0.006105762026744677,0.006105762026744677,4.521289534977072,0.6987104650229279,0.6987104650229279,0.8593301223739532,7.600669877626047,7.600669877626047,0.3584381449205482,1.6515618550794515,1.6515618550794515,0.43494472339303336,2.125055276606967,2.125055276606967,43.49447233930333,212.50552766069666,212.50552766069666,0.23452290500504203,-0.834522905005042,-0.834522905005042,0.26788351592905374,0.8921164840709461,0.8921164840709461,0.24495970776426274,0.3050402922357373,0.3050402922357373,-0.31226849801570244,-0.7877315019842976,-0.7877315019842976,-0.14165533706854716,-0.978344662931453,-0.978344662931453,-0.3112962553127219,0.09129625531272192,0.09129625531272192,-0.11703174137689935,-0.6129682586231007,-0.6129682586231007,-0.13413980775694923,-1.0758601922430509,-1.0758601922430509,0.31287972933794567,0.6471202706620542,0.6471202706620542,0.37072382850923147,-0.9807238285092315,-0.9807238285092315,-0.06682029022035113,-0.4631797097796489,-0.4631797097796489,-0.8688212111993525,1.6288212111993525,1.6288212111993525,-1.089575911324921,0.07957591132492103,0.07957591132492103,-0.1580906814124951,-2.8319093185875053,-2.8319093185875053,0.19413509566055942,-4.584135095660559,-4.584135095660559,8.24880788102794,8.24880788102794,1.0,-0.11095840781403776,0.91230175466204,-0.11095840781403776,0.91230175466204,0.056287829848822295,0.9554420022876815,0.056287829848822295,0.9554420022876815,-0.03399054789420217,0.9730834579766952,-0.03399054789420217,0.9730834579766952,-0.05236331421416778,0.9585456561299979,-0.05236331421416778,0.9585456561299979,0.001404162207012724,0.9988878475765224,0.001404162207012724,0.9988878475765224,0.16068474734718116,0.8732926451726224,0.16068474734718116,0.8732926451726224,1.747951090034976,0.08949891644660957,1.747951090034976,0.08949891644660957,0.3798151204204092,0.7064448881079906,0.3798151204204092,0.7064448881079906,0.4887059623605031,0.6281874389221564,0.4887059623605031,0.6281874389221564,48.87059623605031,0.0,48.87059623605031,0.0,-0.1919179815658988,0.8489480896025396,-0.1919179815658988,0.8489480896025396,0.2051629666695941,0.8386681798574789,0.2051629666695941,0.8386681798574789,0.07015112087522739,0.9444843728410226,0.07015112087522739,0.9444843728410226,-0.18115720847205122,0.8573198041142225,-0.18115720847205122,0.8573198041142225,-0.22499314501672021,0.8233314234214604,-0.22499314501672021,0.8233314234214604,0.020995700584199896,0.9833718204453041,0.020995700584199896,0.9833718204453041,-0.14096632968773765,0.8887284349777329,-0.14096632968773765,0.8887284349777329,-0.24741911253009727,0.8060719277688455,-0.24741911253009727,0.8060719277688455,0.14882038040057055,0.8825745649882553,0.14882038040057055,0.8825745649882553,-0.22554028956213631,0.8229092270904159,-0.22554028956213631,0.8229092270904159,-0.10651896367380345,0.9157966388171275,-0.10651896367380345,0.9157966388171275,0.3745853796346232,0.710295137507063,0.3745853796346232,0.710295137507063,0.018300334467935928,0.9855062337298677,0.018300334467935928,0.9855062337298677,-0.6512635149273586,0.5192542951399015,-0.6512635149273586,0.5192542951399015,-1.054228649097723,0.29921263979145096,-1.054228649097723,0.29921263979145096,5.196068718340958,8.864204790182129e-06,5.196068718340958,8.864204790182129e-06
